url,people,rate
https://leetcode.cn/problems/arithmetic-subarrays,455,0.762
https://leetcode.cn/problems/path-with-minimum-effort,536,0.528
https://leetcode.cn/problems/add-two-polynomials-represented-as-linked-lists,59,0.603
https://leetcode.cn/problems/count-substrings-that-differ-by-one-character,199,0.776
https://leetcode.cn/problems/count-sorted-vowel-strings,606,0.825
https://leetcode.cn/problems/furthest-building-you-can-reach,185,0.461
https://leetcode.cn/problems/lowest-common-ancestor-of-a-binary-tree-ii,64,0.579
https://leetcode.cn/problems/minimum-deletions-to-make-character-frequencies-unique,198,0.55
https://leetcode.cn/problems/sell-diminishing-valued-colored-balls,148,0.318
https://leetcode.cn/problems/lowest-common-ancestor-of-a-binary-tree-iii,72,0.812
https://leetcode.cn/problems/minimum-deletions-to-make-string-balanced,359,0.61
https://leetcode.cn/problems/minimum-jumps-to-reach-home,179,0.364
https://leetcode.cn/problems/determine-if-two-strings-are-close,369,0.535
https://leetcode.cn/problems/minimum-operations-to-reduce-x-to-zero,475,0.394
https://leetcode.cn/problems/correct-a-binary-tree,36,0.761
https://leetcode.cn/problems/smallest-string-with-a-given-numeric-value,354,0.651
https://leetcode.cn/problems/ways-to-make-a-fair-array,402,0.666
https://leetcode.cn/problems/change-the-root-of-a-binary-tree,24,0.646
https://leetcode.cn/problems/merge-in-between-linked-lists,648,0.768
https://leetcode.cn/problems/design-front-middle-back-queue,272,0.607
https://leetcode.cn/problems/find-the-most-competitive-subsequence,244,0.405
https://leetcode.cn/problems/minimum-moves-to-make-array-complementary,85,0.427
https://leetcode.cn/problems/lowest-common-ancestor-of-a-binary-tree-iv,55,0.803
https://leetcode.cn/problems/max-number-of-k-sum-pairs,323,0.565
https://leetcode.cn/problems/concatenation-of-consecutive-binary-numbers,100,0.507
https://leetcode.cn/problems/longest-palindromic-subsequence-ii,43,0.567
https://leetcode.cn/problems/sum-of-absolute-differences-in-a-sorted-array,190,0.655
https://leetcode.cn/problems/stone-game-vi,83,0.514
https://leetcode.cn/problems/partitioning-into-minimum-number-of-deci-binary-numbers,309,0.867
https://leetcode.cn/problems/stone-game-vii,139,0.565
https://leetcode.cn/problems/maximum-erasure-value,250,0.531
https://leetcode.cn/problems/jump-game-vi,205,0.407
https://leetcode.cn/problems/number-of-distinct-substrings-in-a-string,29,0.559
https://leetcode.cn/problems/number-of-calls-between-two-persons,145,0.764
https://leetcode.cn/problems/average-waiting-time,154,0.611
https://leetcode.cn/problems/maximum-binary-string-after-change,105,0.486
https://leetcode.cn/problems/maximum-number-of-eaten-apples,397,0.453
https://leetcode.cn/problems/where-will-the-ball-fall,692,0.69
https://leetcode.cn/problems/biggest-window-between-visits,103,0.665
https://leetcode.cn/problems/count-good-meals,394,0.36
https://leetcode.cn/problems/ways-to-split-array-into-three-subarrays,179,0.288
https://leetcode.cn/problems/count-apples-and-oranges,61,0.719
https://leetcode.cn/problems/maximum-score-from-removing-substrings,92,0.469
https://leetcode.cn/problems/construct-the-lexicographically-largest-valid-sequence,83,0.515
https://leetcode.cn/problems/swapping-nodes-in-a-linked-list,328,0.637
https://leetcode.cn/problems/minimize-hamming-distance-after-swap-operations,157,0.514
https://leetcode.cn/problems/tuple-with-same-product,281,0.645
https://leetcode.cn/problems/largest-submatrix-with-rearrangements,97,0.604
https://leetcode.cn/problems/shortest-path-to-get-food,44,0.53
https://leetcode.cn/problems/minimum-number-of-people-to-teach,82,0.494
https://leetcode.cn/problems/decode-xored-permutation,388,0.724
https://leetcode.cn/problems/change-minimum-characters-to-satisfy-one-of-three-conditions,134,0.364
https://leetcode.cn/problems/find-kth-largest-xor-coordinate-value,439,0.652
https://leetcode.cn/problems/find-distance-in-a-binary-tree,58,0.678
https://leetcode.cn/problems/restore-the-array-from-adjacent-pairs,361,0.698
https://leetcode.cn/problems/can-you-eat-your-favorite-candy-on-your-favorite-day,396,0.365
https://leetcode.cn/problems/maximum-subarray-sum-after-one-operation,77,0.605
https://leetcode.cn/problems/leetflex-banned-accounts,95,0.631
https://leetcode.cn/problems/maximum-absolute-sum-of-any-subarray,340,0.609
https://leetcode.cn/problems/minimum-length-of-string-after-deleting-similar-ends,301,0.506
https://leetcode.cn/problems/maximum-score-from-removing-stones,347,0.706
https://leetcode.cn/problems/largest-merge-of-two-strings,213,0.564
https://leetcode.cn/problems/design-most-recently-used-queue,36,0.813
https://leetcode.cn/problems/count-number-of-homogenous-substrings,282,0.512
https://leetcode.cn/problems/minimum-limit-of-balls-in-a-bag,291,0.641
https://leetcode.cn/problems/buildings-with-an-ocean-view,53,0.726
https://leetcode.cn/problems/form-array-by-concatenating-subarrays-of-another-array,260,0.556
https://leetcode.cn/problems/map-of-highest-peak,333,0.663
https://leetcode.cn/problems/minimum-number-of-operations-to-move-all-balls-to-each-box,575,0.877
https://leetcode.cn/problems/sort-features-by-popularity,21,0.479
https://leetcode.cn/problems/closest-dessert-cost,309,0.574
https://leetcode.cn/problems/equal-sum-arrays-with-minimum-number-of-operations,363,0.565
https://leetcode.cn/problems/shortest-path-in-a-hidden-grid,16,0.484
https://leetcode.cn/problems/check-if-number-is-a-sum-of-powers-of-three,513,0.748
https://leetcode.cn/problems/sum-of-beauty-of-all-substrings,226,0.665
https://leetcode.cn/problems/grand-slam-titles,95,0.788
https://leetcode.cn/problems/minimum-elements-to-add-to-form-a-given-sum,294,0.436
https://leetcode.cn/problems/number-of-restricted-paths-from-first-to-last-node,139,0.369
https://leetcode.cn/problems/maximum-average-pass-ratio,263,0.589
https://leetcode.cn/problems/count-pairs-of-equal-substrings-with-minimum-difference,13,0.55
https://leetcode.cn/problems/design-authentication-manager,351,0.647
https://leetcode.cn/problems/maximum-number-of-consecutive-values-you-can-make,243,0.711
https://leetcode.cn/problems/number-of-orders-in-the-backlog,304,0.533
https://leetcode.cn/problems/maximum-value-at-a-given-index-in-a-bounded-array,389,0.381
https://leetcode.cn/problems/implement-trie-ii-prefix-tree,63,0.576
https://leetcode.cn/problems/minimum-number-of-operations-to-reinitialize-a-permutation,305,0.769
https://leetcode.cn/problems/evaluate-the-bracket-pairs-of-a-string,438,0.676
https://leetcode.cn/problems/minimum-path-cost-in-a-hidden-grid,11,0.611
https://leetcode.cn/problems/find-interview-candidates,60,0.624
https://leetcode.cn/problems/sentence-similarity-iii,336,0.416
https://leetcode.cn/problems/count-nice-pairs-in-an-array,316,0.472
https://leetcode.cn/problems/finding-the-users-active-minutes,317,0.794
https://leetcode.cn/problems/minimum-absolute-sum-difference,398,0.376
https://leetcode.cn/problems/maximum-number-of-accepted-invitations,18,0.468
https://leetcode.cn/problems/find-the-winner-of-the-circular-game,594,0.783
https://leetcode.cn/problems/minimum-sideway-jumps,337,0.683
https://leetcode.cn/problems/queries-on-number-of-points-inside-a-circle,337,0.88
https://leetcode.cn/problems/maximum-xor-for-each-query,128,0.73
https://leetcode.cn/problems/maximum-transaction-each-day,81,0.762
https://leetcode.cn/problems/maximum-ice-cream-bars,469,0.681
https://leetcode.cn/problems/single-threaded-cpu,190,0.383
https://leetcode.cn/problems/remove-duplicates-from-an-unsorted-linked-list,63,0.74
https://leetcode.cn/problems/frequency-of-the-most-frequent-element,394,0.432
https://leetcode.cn/problems/longest-substring-of-all-vowels-in-order,240,0.489
https://leetcode.cn/problems/league-statistics,68,0.522
https://leetcode.cn/problems/suspicious-bank-accounts,48,0.428
https://leetcode.cn/problems/seat-reservation-manager,175,0.483
https://leetcode.cn/problems/maximum-element-after-decreasing-and-rearranging,419,0.631
https://leetcode.cn/problems/splitting-a-string-into-descending-consecutive-values,143,0.335
https://leetcode.cn/problems/minimum-adjacent-swaps-to-reach-the-kth-smallest-number,71,0.631
https://leetcode.cn/problems/distinct-numbers-in-each-subarray,22,0.613
https://leetcode.cn/problems/maximum-distance-between-a-pair-of-values,246,0.592
https://leetcode.cn/problems/maximum-subarray-min-product,157,0.382
https://leetcode.cn/problems/longest-word-with-all-prefixes,47,0.669
https://leetcode.cn/problems/incremental-memory-leak,132,0.762
https://leetcode.cn/problems/rotating-the-box,123,0.64
https://leetcode.cn/problems/minimum-number-of-swaps-to-make-the-binary-string-alternating,173,0.413
https://leetcode.cn/problems/finding-pairs-with-a-certain-sum,88,0.51
https://leetcode.cn/problems/orders-with-maximum-quantity-above-average,59,0.672
https://leetcode.cn/problems/product-of-two-run-length-encoded-arrays,52,0.494
https://leetcode.cn/problems/minimum-speed-to-arrive-on-time,158,0.422
https://leetcode.cn/problems/jump-game-vii,190,0.289
https://leetcode.cn/problems/minimize-product-sum-of-two-arrays,41,0.872
https://leetcode.cn/problems/group-employees-of-the-same-salary,46,0.634
https://leetcode.cn/problems/minimize-maximum-pair-sum-in-array,501,0.811
https://leetcode.cn/problems/get-biggest-three-rhombus-sums-in-a-grid,79,0.468
https://leetcode.cn/problems/maximum-value-after-insertion,104,0.383
https://leetcode.cn/problems/process-tasks-using-servers,154,0.314
https://leetcode.cn/problems/egg-drop-with-2-eggs-and-n-floors,115,0.711
https://leetcode.cn/problems/count-pairs-in-two-arrays,32,0.591
https://leetcode.cn/problems/reduction-operations-to-make-the-array-elements-equal,120,0.664
https://leetcode.cn/problems/minimum-number-of-flips-to-make-the-binary-string-alternating,101,0.363
https://leetcode.cn/problems/cutting-ribbons,55,0.427
https://leetcode.cn/problems/find-the-student-that-will-replace-the-chalk,625,0.459
https://leetcode.cn/problems/largest-magic-square,65,0.567
https://leetcode.cn/problems/maximum-number-of-removable-characters,126,0.39
https://leetcode.cn/problems/merge-triplets-to-form-target-triplet,87,0.66
https://leetcode.cn/problems/find-a-peak-element-ii,223,0.596
https://leetcode.cn/problems/depth-of-bst-given-insertion-order,14,0.498
https://leetcode.cn/problems/the-number-of-full-rounds-you-have-played,114,0.321
https://leetcode.cn/problems/count-sub-islands,448,0.673
https://leetcode.cn/problems/minimum-absolute-difference-queries,75,0.459
https://leetcode.cn/problems/count-salary-categories,140,0.639
https://leetcode.cn/problems/game-of-nim,19,0.629
https://leetcode.cn/problems/remove-all-occurrences-of-a-substring,137,0.665
https://leetcode.cn/problems/maximum-alternating-subsequence-sum,311,0.675
https://leetcode.cn/problems/cyclically-rotating-a-grid,102,0.471
https://leetcode.cn/problems/number-of-wonderful-substrings,88,0.462
https://leetcode.cn/problems/kth-smallest-subarray-sum,12,0.485
https://leetcode.cn/problems/eliminate-maximum-number-of-monsters,308,0.49
https://leetcode.cn/problems/count-good-numbers,107,0.369
https://leetcode.cn/problems/nearest-exit-from-entrance-in-maze,230,0.402
https://leetcode.cn/problems/sum-game,70,0.442
https://leetcode.cn/problems/unique-length-3-palindromic-subsequences,164,0.53
https://leetcode.cn/problems/confirmation-rate,181,0.615
https://leetcode.cn/problems/add-minimum-number-of-rungs,129,0.467
https://leetcode.cn/problems/maximum-number-of-points-with-cost,92,0.297
https://leetcode.cn/problems/longest-common-subsequence-between-sorted-arrays,42,0.745
https://leetcode.cn/problems/the-number-of-the-smallest-unoccupied-chair,114,0.427
https://leetcode.cn/problems/describe-the-painting,81,0.45
https://leetcode.cn/problems/largest-number-after-mutating-substring,117,0.328
https://leetcode.cn/problems/maximum-compatibility-score-sum,139,0.592
https://leetcode.cn/problems/strong-friendship,56,0.527
https://leetcode.cn/problems/maximum-of-minimum-values-in-all-subarrays,17,0.501
https://leetcode.cn/problems/all-the-pairs-with-the-maximum-number-of-common-followers,55,0.655
https://leetcode.cn/problems/maximum-number-of-weeks-for-which-you-can-work,119,0.38
https://leetcode.cn/problems/minimum-garden-perimeter-to-collect-enough-apples,191,0.636
https://leetcode.cn/problems/check-if-move-is-legal,68,0.455
https://leetcode.cn/problems/minimum-total-space-wasted-with-k-resizing-operations,52,0.471
https://leetcode.cn/problems/remove-stones-to-minimize-the-total,211,0.596
https://leetcode.cn/problems/minimum-number-of-swaps-to-make-the-string-balanced,89,0.654
https://leetcode.cn/problems/binary-searchable-numbers-in-an-unsorted-array,11,0.626
https://leetcode.cn/problems/array-with-elements-not-equal-to-average-of-neighbors,100,0.4
https://leetcode.cn/problems/minimum-non-zero-product-of-the-array-elements,58,0.305
https://leetcode.cn/problems/count-nodes-equal-to-sum-of-descendants,23,0.61
https://leetcode.cn/problems/maximum-matrix-sum,82,0.423
https://leetcode.cn/problems/number-of-ways-to-arrive-at-destination,116,0.371
https://leetcode.cn/problems/find-unique-binary-string,155,0.606
https://leetcode.cn/problems/minimize-the-difference-between-target-and-chosen-elements,109,0.338
https://leetcode.cn/problems/widest-pair-of-indices-with-equal-range-sum,13,0.483
https://leetcode.cn/problems/find-the-kth-largest-integer-in-the-array,159,0.424
https://leetcode.cn/problems/minimum-number-of-work-sessions-to-finish-the-tasks,128,0.344
https://leetcode.cn/problems/find-cutoff-score-for-each-school,61,0.643
https://leetcode.cn/problems/maximum-number-of-people-that-can-be-caught-in-tag,16,0.566
https://leetcode.cn/problems/count-the-number-of-experiments,31,0.472
https://leetcode.cn/problems/find-all-groups-of-farmland,133,0.615
https://leetcode.cn/problems/operations-on-tree,151,0.526
https://leetcode.cn/problems/the-number-of-weak-characters-in-the-game,310,0.416
https://leetcode.cn/problems/first-day-where-you-have-been-in-all-the-rooms,56,0.355
https://leetcode.cn/problems/smallest-greater-multiple-made-of-two-digits,14,0.45
https://leetcode.cn/problems/number-of-pairs-of-interchangeable-rectangles,175,0.397
https://leetcode.cn/problems/maximum-product-of-the-length-of-two-palindromic-subsequences,128,0.609
https://leetcode.cn/problems/find-original-array-from-doubled-array,135,0.343
https://leetcode.cn/problems/maximum-earnings-from-taxi,220,0.565
https://leetcode.cn/problems/sum-of-beauty-in-the-array,109,0.398
https://leetcode.cn/problems/detect-squares,247,0.566
https://leetcode.cn/problems/average-height-of-buildings-in-each-segment,16,0.571
https://leetcode.cn/problems/grid-game,133,0.393
https://leetcode.cn/problems/check-if-word-can-be-placed-in-crossword,73,0.427
https://leetcode.cn/problems/number-of-accounts-that-did-not-stream,36,0.69
https://leetcode.cn/problems/brightest-position-on-street,23,0.622
https://leetcode.cn/problems/number-of-pairs-of-strings-with-concatenation-equal-to-target,110,0.743
https://leetcode.cn/problems/maximize-the-confusion-of-an-exam,450,0.576
https://leetcode.cn/problems/find-missing-observations,404,0.508
https://leetcode.cn/problems/stone-game-ix,200,0.468
https://leetcode.cn/problems/count-subarrays-with-more-ones-than-zeros,24,0.552
https://leetcode.cn/problems/minimum-operations-to-make-a-uni-value-grid,127,0.442
https://leetcode.cn/problems/stock-price-fluctuation,317,0.484
https://leetcode.cn/problems/maximum-alternating-subarray-sum,19,0.423
https://leetcode.cn/problems/remove-colored-pieces-if-both-neighbors-are-the-same-color,467,0.634
https://leetcode.cn/problems/the-time-when-the-network-becomes-idle,182,0.559
https://leetcode.cn/problems/accepted-candidates-from-the-interviews,37,0.763
https://leetcode.cn/problems/simple-bank-system,315,0.658
https://leetcode.cn/problems/count-number-of-maximum-bitwise-or-subsets,406,0.818
https://leetcode.cn/problems/sort-linked-list-already-sorted-using-absolute-values,35,0.65
https://leetcode.cn/problems/next-greater-numerically-balanced-number,227,0.591
https://leetcode.cn/problems/count-nodes-with-the-highest-score,324,0.519
https://leetcode.cn/problems/the-category-of-each-member-in-the-store,25,0.651
https://leetcode.cn/problems/minimum-cost-to-separate-sentence-into-rows,19,0.466
https://leetcode.cn/problems/two-best-non-overlapping-events,97,0.395
https://leetcode.cn/problems/plates-between-candles,444,0.436
https://leetcode.cn/problems/find-the-minimum-and-maximum-number-of-nodes-between-critical-points,128,0.57
https://leetcode.cn/problems/minimum-operations-to-convert-number,127,0.49
https://leetcode.cn/problems/number-of-spaces-cleaning-robot-cleaned,29,0.496
https://leetcode.cn/problems/vowels-of-all-substrings,145,0.524
https://leetcode.cn/problems/minimized-maximum-of-products-distributed-to-any-store,111,0.467
https://leetcode.cn/problems/account-balance,33,0.795
https://leetcode.cn/problems/number-of-equal-count-substrings,13,0.53
https://leetcode.cn/problems/walking-robot-simulation-ii,118,0.225
https://leetcode.cn/problems/most-beautiful-item-for-each-query,124,0.461
https://leetcode.cn/problems/reverse-nodes-in-even-length-groups,167,0.465
https://leetcode.cn/problems/decode-the-slanted-ciphertext,90,0.475
https://leetcode.cn/problems/paths-in-maze-that-lead-to-same-room,11,0.622
https://leetcode.cn/problems/watering-plants,176,0.776
https://leetcode.cn/problems/range-frequency-queries,187,0.321
https://leetcode.cn/problems/substrings-that-begin-and-end-with-the-same-letter,16,0.611
https://leetcode.cn/problems/drop-type-1-orders-for-customers-with-type-0-orders,48,0.808
https://leetcode.cn/problems/minimum-number-of-food-buckets-to-feed-the-hamsters,116,0.475
https://leetcode.cn/problems/minimum-cost-homecoming-of-a-robot-in-a-grid,90,0.502
https://leetcode.cn/problems/k-radius-subarray-averages,123,0.384
https://leetcode.cn/problems/removing-minimum-and-maximum-from-array,154,0.568
https://leetcode.cn/problems/minimum-cost-to-reach-city-with-discounts,23,0.567
https://leetcode.cn/problems/delete-the-middle-node-of-a-linked-list,304,0.581
https://leetcode.cn/problems/step-by-step-directions-from-a-binary-tree-node-to-another,227,0.454
https://leetcode.cn/problems/subsequence-of-size-k-with-the-largest-even-sum,14,0.354
https://leetcode.cn/problems/find-good-days-to-rob-the-bank,446,0.487
https://leetcode.cn/problems/detonate-the-maximum-bombs,116,0.404
https://leetcode.cn/problems/sum-of-subarray-ranges,414,0.632
https://leetcode.cn/problems/watering-plants-ii,145,0.529
https://leetcode.cn/problems/number-of-unique-flavors-after-sharing-k-candies,14,0.404
https://leetcode.cn/problems/adding-spaces-to-a-string,129,0.614
https://leetcode.cn/problems/number-of-smooth-descent-periods-of-a-stock,179,0.539
https://leetcode.cn/problems/the-airport-with-the-most-traffic,26,0.664
https://leetcode.cn/problems/elements-in-array-after-removing-and-replacing-elements,14,0.623
https://leetcode.cn/problems/find-all-possible-recipes-from-given-supplies,131,0.434
https://leetcode.cn/problems/check-if-a-parentheses-string-can-be-valid,76,0.32
https://leetcode.cn/problems/execution-of-all-suffix-instructions-staying-in-a-grid,129,0.827
https://leetcode.cn/problems/intervals-between-identical-elements,164,0.392
https://leetcode.cn/problems/number-of-laser-beams-in-a-bank,140,0.83
https://leetcode.cn/problems/destroying-asteroids,119,0.495
https://leetcode.cn/problems/remove-all-ones-with-row-and-column-flips,17,0.75
https://leetcode.cn/problems/maximum-twin-sum-of-a-linked-list,275,0.784
https://leetcode.cn/problems/longest-palindrome-by-concatenating-two-letter-words,157,0.432
https://leetcode.cn/problems/minimum-swaps-to-group-all-1s-together-ii,185,0.501
https://leetcode.cn/problems/count-words-obtained-after-adding-a-letter,105,0.368
https://leetcode.cn/problems/pour-water-between-buckets-to-make-water-levels-equal,14,0.648
https://leetcode.cn/problems/minimum-moves-to-reach-target-score,172,0.521
https://leetcode.cn/problems/solving-questions-with-brainpower,192,0.446
https://leetcode.cn/problems/the-number-of-passengers-in-each-bus-i,25,0.461
https://leetcode.cn/problems/count-the-hidden-sequences,123,0.364
https://leetcode.cn/problems/k-highest-ranked-items-within-a-price-range,100,0.412
https://leetcode.cn/problems/rearrange-array-elements-by-sign,142,0.798
https://leetcode.cn/problems/find-all-lonely-numbers-in-the-array,125,0.595
https://leetcode.cn/problems/minimum-number-of-lines-to-cover-points,19,0.52
https://leetcode.cn/problems/all-divisions-with-the-highest-score-of-a-binary-array,122,0.649
https://leetcode.cn/problems/order-two-columns-independently,12,0.617
https://leetcode.cn/problems/partition-array-according-to-given-pivot,127,0.825
https://leetcode.cn/problems/minimum-cost-to-set-cooking-time,83,0.35
https://leetcode.cn/problems/smallest-value-of-the-rearranged-number,143,0.555
https://leetcode.cn/problems/design-bitset,166,0.314
https://leetcode.cn/problems/unique-substrings-with-equal-digit-frequency,17,0.634
https://leetcode.cn/problems/minimum-operations-to-make-the-array-alternating,167,0.315
https://leetcode.cn/problems/removing-minimum-number-of-magic-beans,385,0.483
https://leetcode.cn/problems/remove-all-ones-with-row-and-column-flips-ii,12,0.668
https://leetcode.cn/problems/the-change-in-global-rankings,16,0.534
https://leetcode.cn/problems/find-three-consecutive-integers-that-sum-to-a-given-number,103,0.702
https://leetcode.cn/problems/maximum-split-of-positive-even-integers,330,0.641
https://leetcode.cn/problems/merge-nodes-in-between-zeros,233,0.842
https://leetcode.cn/problems/construct-string-with-repeat-limit,315,0.605
https://leetcode.cn/problems/number-of-ways-to-build-sturdy-brick-wall,19,0.567
https://leetcode.cn/problems/minimum-number-of-steps-to-make-two-strings-anagram-ii,131,0.729
https://leetcode.cn/problems/minimum-time-to-complete-trips,168,0.295
https://leetcode.cn/problems/number-of-ways-to-build-house-of-cards,15,0.639
https://leetcode.cn/problems/sort-the-jumbled-numbers,115,0.44
https://leetcode.cn/problems/all-ancestors-of-a-node-in-a-directed-acyclic-graph,118,0.459
https://leetcode.cn/problems/append-k-integers-with-minimal-sum,234,0.245
https://leetcode.cn/problems/create-binary-tree-from-descriptions,169,0.732
https://leetcode.cn/problems/number-of-single-divisor-triplets,8,0.587
https://leetcode.cn/problems/count-artifacts-that-can-be-extracted,141,0.501
https://leetcode.cn/problems/maximize-the-topmost-element-after-k-moves,154,0.221
https://leetcode.cn/problems/maximize-number-of-subsequences-in-a-string,113,0.321
https://leetcode.cn/problems/minimum-operations-to-halve-array-sum,282,0.46
https://leetcode.cn/problems/count-collisions-on-a-road,151,0.416
https://leetcode.cn/problems/maximum-points-in-an-archery-competition,167,0.484
https://leetcode.cn/problems/minimum-health-to-beat-game,11,0.553
https://leetcode.cn/problems/minimum-deletions-to-make-array-beautiful,428,0.619
https://leetcode.cn/problems/find-palindrome-with-fixed-length,154,0.342
https://leetcode.cn/problems/maximum-sum-score-of-array,18,0.644
https://leetcode.cn/problems/find-triangular-sum-of-an-array,127,0.791
https://leetcode.cn/problems/number-of-ways-to-select-buildings,146,0.504
https://leetcode.cn/problems/find-players-with-zero-or-one-losses,121,0.634
https://leetcode.cn/problems/maximum-candies-allocated-to-k-children,198,0.352
https://leetcode.cn/problems/users-with-two-purchases-within-seven-days,21,0.481
https://leetcode.cn/problems/minimize-result-by-adding-parentheses-to-expression,139,0.615
https://leetcode.cn/problems/maximum-product-after-k-increments,175,0.371
https://leetcode.cn/problems/count-positions-on-street-with-required-brightness,16,0.718
https://leetcode.cn/problems/number-of-times-a-driver-was-a-passenger,17,0.696
https://leetcode.cn/problems/number-of-ways-to-buy-pens-and-pencils,274,0.621
https://leetcode.cn/problems/design-an-atm-machine,85,0.37
https://leetcode.cn/problems/minimum-rounds-to-complete-all-tasks,167,0.576
https://leetcode.cn/problems/maximum-trailing-zeros-in-a-cornered-path,99,0.368
https://leetcode.cn/problems/count-lattice-points-inside-a-circle,142,0.54
https://leetcode.cn/problems/count-number-of-rectangles-containing-each-point,122,0.354
https://leetcode.cn/problems/minimum-average-difference,91,0.375
https://leetcode.cn/problems/count-unguarded-cells-in-the-grid,110,0.53
https://leetcode.cn/problems/minimum-consecutive-cards-to-pick-up,158,0.513
https://leetcode.cn/problems/k-divisible-elements-subarrays,137,0.532
https://leetcode.cn/problems/count-nodes-equal-to-average-of-subtree,215,0.827
https://leetcode.cn/problems/count-number-of-texts,141,0.44
https://leetcode.cn/problems/minimum-number-of-keypresses,19,0.683
https://leetcode.cn/problems/number-of-ways-to-split-array,84,0.467
https://leetcode.cn/problems/maximum-white-tiles-covered-by-a-carpet,105,0.336
https://leetcode.cn/problems/maximum-consecutive-floors-without-special-floors,115,0.526
https://leetcode.cn/problems/largest-combination-with-bitwise-and-greater-than-zero,105,0.61
https://leetcode.cn/problems/maximum-bags-with-full-capacity-of-rocks,156,0.636
https://leetcode.cn/problems/minimum-lines-to-represent-a-line-chart,160,0.231
https://leetcode.cn/problems/number-of-people-that-can-be-seen-in-a-grid,11,0.487
https://leetcode.cn/problems/sender-with-largest-word-count,102,0.574
https://leetcode.cn/problems/maximum-total-importance-of-roads,93,0.581
https://leetcode.cn/problems/apply-discount-to-prices,121,0.319
https://leetcode.cn/problems/steps-to-make-array-non-decreasing,106,0.223
https://leetcode.cn/problems/maximum-profit-from-trading-stocks,19,0.577
https://leetcode.cn/problems/products-with-three-or-more-orders-in-two-consecutive-years,19,0.432
https://leetcode.cn/problems/partition-array-such-that-maximum-difference-is-k,119,0.686
https://leetcode.cn/problems/replace-elements-in-an-array,125,0.582
https://leetcode.cn/problems/jump-game-viii,17,0.597
https://leetcode.cn/problems/tasks-count-in-the-weekend,18,0.765
https://leetcode.cn/problems/successful-pairs-of-spells-and-potions,330,0.446
https://leetcode.cn/problems/minimum-path-cost-in-a-grid,230,0.725
https://leetcode.cn/problems/fair-distribution-of-cookies,150,0.73
https://leetcode.cn/problems/arrange-table-by-gender,17,0.751
https://leetcode.cn/problems/sum-of-numbers-with-units-digit-k,135,0.281
https://leetcode.cn/problems/longest-binary-subsequence-less-than-or-equal-to-k,138,0.375
https://leetcode.cn/problems/the-first-day-of-the-maximum-recorded-degree-in-each-city,14,0.707
https://leetcode.cn/problems/count-unreachable-pairs-of-nodes-in-an-undirected-graph,251,0.485
https://leetcode.cn/problems/maximum-xor-after-operations,77,0.853
https://leetcode.cn/problems/count-number-of-ways-to-place-houses,100,0.41
https://leetcode.cn/problems/find-minimum-time-to-finish-all-jobs-ii,11,0.718
https://leetcode.cn/problems/product-sales-analysis-iv,14,0.713
https://leetcode.cn/problems/spiral-matrix-iv,150,0.67
https://leetcode.cn/problems/number-of-people-aware-of-a-secret,212,0.458
https://leetcode.cn/problems/valid-palindrome-iv,19,0.786
https://leetcode.cn/problems/the-latest-time-to-catch-a-bus,100,0.253
https://leetcode.cn/problems/minimum-sum-of-squared-difference,83,0.272
https://leetcode.cn/problems/smallest-number-in-infinite-set,343,0.726
https://leetcode.cn/problems/move-pieces-to-obtain-a-string,289,0.475
https://leetcode.cn/problems/minimum-adjacent-swaps-to-make-a-valid-array,12,0.735
https://leetcode.cn/problems/max-sum-of-a-pair-with-equal-sum-of-digits,329,0.62
https://leetcode.cn/problems/query-kth-smallest-trimmed-number,147,0.419
https://leetcode.cn/problems/finding-the-number-of-visible-mountains,8,0.529
https://leetcode.cn/problems/compute-the-rank-as-a-percentage,12,0.377
https://leetcode.cn/problems/number-of-zero-filled-subarrays,123,0.571
https://leetcode.cn/problems/design-a-number-container-system,96,0.374
https://leetcode.cn/problems/equal-row-and-column-pairs,394,0.733
https://leetcode.cn/problems/design-a-food-rating-system,124,0.312
https://leetcode.cn/problems/maximum-number-of-groups-entering-a-competition,181,0.648
https://leetcode.cn/problems/find-closest-node-to-given-two-nodes,115,0.31
https://leetcode.cn/problems/count-number-of-bad-pairs,88,0.429
https://leetcode.cn/problems/task-scheduler-ii,90,0.487
https://leetcode.cn/problems/reachable-nodes-with-restrictions,152,0.468
https://leetcode.cn/problems/check-if-there-is-a-valid-partition-for-the-array,124,0.394
https://leetcode.cn/problems/longest-ideal-subsequence,121,0.433
https://leetcode.cn/problems/calculate-the-influence-of-each-salesperson,12,0.775
https://leetcode.cn/problems/node-with-highest-edge-score,107,0.429
https://leetcode.cn/problems/construct-smallest-number-from-di-string,218,0.703
https://leetcode.cn/problems/choose-edges-to-maximize-score-in-a-tree,10,0.649
https://leetcode.cn/problems/time-needed-to-rearrange-a-binary-string,77,0.563
https://leetcode.cn/problems/shifting-letters-ii,108,0.391
https://leetcode.cn/problems/largest-palindromic-number,154,0.319
https://leetcode.cn/problems/amount-of-time-for-binary-tree-to-be-infected,167,0.469
https://leetcode.cn/problems/median-of-a-row-wise-sorted-matrix,6,0.769
https://leetcode.cn/problems/change-null-values-in-a-table-to-the-previous-value,17,0.552
https://leetcode.cn/problems/removing-stars-from-a-string,259,0.718
https://leetcode.cn/problems/minimum-amount-of-time-to-collect-garbage,172,0.853
https://leetcode.cn/problems/count-strictly-increasing-subarrays,16,0.763
https://leetcode.cn/problems/employees-with-deductions,19,0.472
